Altium Designer Pick and Place Locations
D:\Altium_WorkSpace\2_Satellite_1\Satellite_4U_IF_HW_1.0.0\01_DESIGN\Project Outputs for PAY_IF\Pick Place for BEE-1012 PAY-IF V1.0.0.txt

========================================================================================================================
File Design Information:

Date:       11/02/26
Time:       15:14
Revision:   10c0a9a2a4c08b9f410e93ab791982dda5bb6d10
Variant:    No variations
Units used: mm

Designator Comment                             Layer       Footprint                              Center-X(mm) Center-Y(mm) Rotation Description                                                                                                                               
R152       DNP/10k                             BottomLayer RES_C_1005x30_L                        27.0148      78.2320      270      RES                                                                                                                                       
R151       DNP/10k                             BottomLayer RES_C_1005x30_L                        34.7622      78.2608      270      RES                                                                                                                                       
R150       DNP/10k                             BottomLayer RES_C_1005x30_L                        33.6554      78.2320      270      RES                                                                                                                                       
R28        DNP/0R                              TopLayer    RES_C_1005x30_L                        44.7808      54.1105      270      RES                                                                                                                                       
R10        10k                                 BottomLayer RES_C_1005x30_L                        64.1350      56.0650      270      RES                                                                                                                                       
R9         10k                                 BottomLayer RES_C_1005x30_L                        65.1510      56.0550      270      RES                                                                                                                                       
D12        LTST-C281TBKT                       TopLayer    LED_0402                               26.4160      5.1155       180      ""                                                                                                                                        
D10        LTST-C281KGKT                       TopLayer    LED_0402                               47.9460      5.1155       0        "LED GREEN CLEAR 0402 SMD"                                                                                                                
D9         LTST-C281KGKT                       TopLayer    LED_0402                               53.3285      5.1155       0        "LED GREEN CLEAR 0402 SMD"                                                                                                                
D8         LTST-C281KSKT                       TopLayer    LED_0402                               58.7111      5.1155       0        "LED YELLOW CLEAR 0402 SMD"                                                                                                               
D4         LTST-C281KRKT                       TopLayer    LED_0402                               64.1311      5.1155       0        "LED RED CLEAR 0402 SMD"                                                                                                                  
D2         LTST-C281TBKT                       TopLayer    LED_0402                               37.2185      5.1155       180      ""                                                                                                                                        
D1         LTST-C281TBKT                       TopLayer    LED_0402                               31.8360      5.1155       180      ""                                                                                                                                        
C138       1uF/20V                             TopLayer    CAP_C_1005X50_L                        32.3952      34.5178      270      "CAP CHIP"                                                                                                                                
C137       1uF/20V                             TopLayer    CAP_C_1005X50_L                        27.8232      33.5018      270      "CAP CHIP"                                                                                                                                
C9         4.7uF/10V                           BottomLayer CAP_C_1005X50_L_-_duplicate            65.0240      59.1820      180      "CAP CHIP"                                                                                                                                
C8         0.1uF/10V                           BottomLayer CAP_C_0603x30                          65.0347      59.9487      180      "CAP CHIP"                                                                                                                                
R52        4.7k                                BottomLayer RES_C_1005x30_L                        43.3070      60.3250      0        RES                                                                                                                                       
R51        4.7k                                BottomLayer RES_C_1005x30_L                        49.6570      60.3250      180      RES                                                                                                                                       
R49        1k                                  BottomLayer RES_C_1005x30_L                        80.0100      74.8030      180      RES                                                                                                                                       
C133       1uF/20V                             TopLayer    CAP_C_1005X50_L                        55.0472      74.9300      0        "CAP CHIP"                                                                                                                                
U16        DS90LT012AQ-Q1                      TopLayer    DS90LV011AQ-Q1                         59.4922      78.2109      0        "Automotive LVDS Differential Line Receiver"                                                                                              
SB4        JUMPER                              BottomLayer JUMPER_1608                            83.9087      55.7200      180      ""                                                                                                                                        
SB3        JUMPER                              BottomLayer JUMPER_1608                            83.9087      57.6250      180      ""                                                                                                                                        
C3         1uF/20V                             TopLayer    CAP_C_1005X50_L                        58.8010      66.4212      90       "CAP CHIP"                                                                                                                                
C182       0.1uF/10V                           TopLayer    CAP_C_1005X50_L                        32.9241      20.1023      180      "CAP CHIP"                                                                                                                                
C181       0.1uF/10V                           TopLayer    CAP_C_1005X50_L                        33.1065      63.0640      90       "CAP CHIP"                                                                                                                                
C179       10uF/20V                            TopLayer    CAP_C_2012X110                         75.8190      25.5272      0        "CAP CHIP High Value"                                                                                                                     
R45        4.7k                                BottomLayer RES_C_1005x30_L                        17.7800      15.1130      0        RES                                                                                                                                       
R47        4.7k                                BottomLayer RES_C_1005x30_L                        17.7800      16.1290      0        RES                                                                                                                                       
J1         5040500591                          BottomLayer 5040500591                             87.3780      65.8368      90       "1.50mm Pitch, Pico-Lock PCB Header, Single Row, Right-Angle, Surface Mount, Gold (Au) Plating, Positive Lock, 5 Circuits, Tape and Reel" 
Y2         "Crystal 2 Pins"                    BottomLayer CRYSTAL_FC-12M_L2.05W1.2H0.6           42.9260      54.5797      0        "CRYSTAL 32.7680KHZ 12.5PF SMD"                                                                                                           
Y1         "Crystal 4 Pins"                    BottomLayer XTAL_ECS2401037B2JTNTR                 45.9726      54.5567      180      "CRYSTAL 24 MHZ 10PF SMD"                                                                                                                 
VR2        LM1117MP-3.3/NOPB                   TopLayer    VREG_LM1117MP-3.3/NOPB                 75.9460      19.6850      90       "800-mA 15-V linear voltage regulator"                                                                                                    
VR1        LM1117MP-3.3/NOPB                   BottomLayer VREG_LM1117MP-3.3/NOPB                 75.8330      58.9490      270      "800-mA 15-V linear voltage regulator"                                                                                                    
U23        TPS5430DDAR                         BottomLayer CONV_TPS5430DDAR                       75.8294      29.1950      90       "5.5V to 36V Input, 3A, 500kHz Step-Down Converter"                                                                                       
U22        TPS259470ARPWR                      BottomLayer VQFN-HR-10                             75.7936      71.5454      0        ""                                                                                                                                        
U21        FSUSB74MPX                          BottomLayer QFN50P300X300X80-17N                   46.4820      73.1520      90       "USB Switch IC 1 Channel 16-MLP (3x3)"                                                                                                    
U20        LTC2865HMSE#TRPBF                   TopLayer    MSOP-12_MSE_LIT                        61.7220      49.2760      0        "±60V Fault Protected 3V to 5.5V RS485/RS422 Transceivers"                                                                               
U19        SN65HVD230DR                        TopLayer    SOIC127P599X175-8N                     25.6540      50.4190      270      "3.3 V CAN Transceiver with Standby Mode"                                                                                                 
U18        SN65HVD230DR                        TopLayer    SOIC127P599X175-8N                     19.4310      27.4320      270      "3.3 V CAN Transceiver with Standby Mode"                                                                                                 
U17        DS90LT012AQ-Q1                      TopLayer    DS90LV011AQ-Q1                         68.1282      78.2109      0        "Automotive LVDS Differential Line Receiver"                                                                                              
U15        DS90LV011AQ-Q1                      TopLayer    DS90LV011AQ-Q1                         63.7678      78.2109      180      "Automotive LVDS Differential Driver"                                                                                                     
U14        DS90LV011AQ-Q1                      TopLayer    DS90LV011AQ-Q1                         55.0472      78.2109      180      "Automotive LVDS Differential Driver"                                                                                                     
U13        TPL5010DDCR                         TopLayer    TPL5010DDCR                            46.4820      65.9130      0        "OSC PROG TIMER TSOT23-6"                                                                                                                 
U12        RV-3129-C3-32.768KHZ-OPTION-A-TB-QA BottomLayer IC_RV-3129-C3-32.768KHZ-OPTION-A-TB-QA 46.4820      61.9760      180      "Real-Time Clock Module with I2C-Bus"                                                                                                     
U7         AS3004204-0108X0PSAY                BottomLayer SOIC127P790X216-8N                     26.4780      38.7370      270      "MRAM Avalanche High Performance Serial P-SRAM 4Mb in SOIC8 package with QSPI - 108MHz interface, 3V, -40 C to 105 C"                     
U6         MTFC32GAZAQDW-AAT                   BottomLayer BGA_100_C_100P_10X17_1400X1800X150     28.3680      66.0640      270      ""                                                                                                                                        
U5         MTFC32GAZAQDW-AAT                   BottomLayer BGA_100_C_100P_10X17_1400X1800X150     30.4000      21.7730      270      ""                                                                                                                                        
U4         IS43TR16512BL-125KBLI               BottomLayer TWBGA96_ISI                            57.4780      25.6620      0        DDR3L                                                                                                                                     
U3         SAMA7D65                            BottomLayer TFBGA-343_14X14                        42.4780      43.2620      180      "SAMA7D65 MPU 1000MHz Cortex-A7 TFBGA-343"                                                                                                
U2         "Microchip PAC1934 UQFN-16"         BottomLayer UQFN-16_4X4_EP2.6X2.6                  61.4267      60.1916      90       "IC CURRENT MONITOR 1% 16UQFN"                                                                                                            
U1         "MCP16502 QFN-32"                   BottomLayer QFN-32_5X5_EP3.7X3.7                   61.3557      70.9932      270      ""                                                                                                                                        
SB2        JUMPER                              TopLayer    JUMPER_1608                            73.2285      72.2995      0        ""                                                                                                                                        
SB1        JUMPER                              TopLayer    JUMPER_1608                            46.4755      63.2460      180      ""                                                                                                                                        
R243       DNP/0R                              BottomLayer RES_C_1005x30_L                        56.8960      10.5410      270      RES                                                                                                                                       
R242       DNP/0R                              BottomLayer RES_C_1005x30_L                        58.3926      10.5410      270      RES                                                                                                                                       
R241       DNP/0R                              BottomLayer RES_C_1005x30_L                        30.8610      10.1600      180      RES                                                                                                                                       
R240       DNP/0R                              BottomLayer RES_C_1005x30_L                        59.8891      10.5410      270      RES                                                                                                                                       
R239       DNP/0R                              BottomLayer RES_C_1005x30_L                        61.3856      10.5410      270      RES                                                                                                                                       
R238       DNP/0R                              BottomLayer RES_C_1005x30_L                        33.9090      10.1600      0        RES                                                                                                                                       
R237       DNP/0R                              BottomLayer RES_C_0603X30                          49.1490      76.7080      180      RES                                                                                                                                       
R236       DNP/0R                              BottomLayer RES_C_0603X30                          49.1490      76.0730      180      RES                                                                                                                                       
R235       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      16.5100      180      RES                                                                                                                                       
R234       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      17.6530      180      RES                                                                                                                                       
R232       1k                                  BottomLayer RES_C_1005x30_L                        28.3210      75.6920      0        RES                                                                                                                                       
R231       0R                                  BottomLayer RES_C_1005x30_L                        14.3510      64.5160      0        RES                                                                                                                                       
R230       0R                                  BottomLayer RES_C_1005x30_L                        14.3510      67.1830      180      RES                                                                                                                                       
R229       0R                                  BottomLayer RES_C_1005x30_L                        14.3510      63.5000      0        RES                                                                                                                                       
R228       0R                                  BottomLayer RES_C_1005x30_L                        14.3510      66.1670      180      RES                                                                                                                                       
R227       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      55.8800      0        RES                                                                                                                                       
R226       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      62.1313      180      RES                                                                                                                                       
R225       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      58.1660      0        RES                                                                                                                                       
R224       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      59.3090      180      RES                                                                                                                                       
R223       0R                                  TopLayer    RES_C_1005x30_L                        56.8960      10.5410      270      RES                                                                                                                                       
R222       0R                                  TopLayer    RES_C_1005x30_L                        58.3926      10.5410      270      RES                                                                                                                                       
R221       0R                                  TopLayer    RES_C_1005x30_L                        59.8891      10.5413      270      RES                                                                                                                                       
R220       0R                                  TopLayer    RES_C_1005x30_L                        61.3856      10.5410      270      RES                                                                                                                                       
R219       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      28.7020      180      RES                                                                                                                                       
R218       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      27.6860      180      RES                                                                                                                                       
R217       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      26.5652      180      RES                                                                                                                                       
R216       DNP/0R                              BottomLayer RES_C_1005x30_L                        14.3510      25.4000      180      RES                                                                                                                                       
R215       0R                                  BottomLayer RES_C_1005x30_L                        14.3510      18.7960      0        RES                                                                                                                                       
R214       1k                                  BottomLayer RES_C_1005x30_L                        86.2330      37.5920      180      RES                                                                                                                                       
R211       3.24k                               BottomLayer RES_C_1005x30_L                        75.4233      24.6815      0        RES                                                                                                                                       
R210       10k                                 BottomLayer RES_C_1005x30_L                        73.6453      24.6815      0        RES                                                                                                                                       
R208       3.24k                               BottomLayer RES_C_1005x30_L                        80.0100      76.8350      180      RES                                                                                                                                       
R207       1k                                  BottomLayer RES_C_1005x30_L                        78.6041      70.5215      0        RES                                                                                                                                       
R206       10k                                 BottomLayer RES_C_1005x30_L                        80.0100      75.8190      180      RES                                                                                                                                       
R205       10k                                 BottomLayer RES_C_1005x30_L                        73.0158      69.5055      180      RES                                                                                                                                       
R204       47k                                 BottomLayer RES_C_1005x30_L                        73.0042      71.5454      180      RES                                                                                                                                       
R203       470k                                BottomLayer RES_C_1005x30_L                        73.0048      70.5294      0        RES                                                                                                                                       
R201       47k                                 BottomLayer RES_C_1005x30_L                        73.0045      73.5774      180      RES                                                                                                                                       
R200       47k                                 BottomLayer RES_C_1005x30_L                        73.0045      72.5614      180      RES                                                                                                                                       
R199       1k                                  BottomLayer RES_C_1005x30_L                        43.1320      72.6085      0        RES                                                                                                                                       
R198       1k                                  BottomLayer RES_C_1005x30_L                        43.1320      73.6245      0        RES                                                                                                                                       
R197       10k                                 BottomLayer RES_C_1005x30_L                        49.6573      72.6085      0        RES                                                                                                                                       
R196       4.7k                                TopLayer    RES_C_1005x30_L                        57.2290      49.6925      0        RES                                                                                                                                       
R195       DNP/120R                            TopLayer    RES_C_1005x30_L                        65.7803      48.2213      270      RES                                                                                                                                       
R194       DNP/120R                            TopLayer    RES_C_1005x30_L                        65.7803      50.3803      270      RES                                                                                                                                       
R193       DNP/4.7k                            TopLayer    RES_C_1005x30_L                        60.5790      46.2280      180      RES                                                                                                                                       
R192       4.7k                                TopLayer    RES_C_1005x30_L                        57.2290      50.5815      180      RES                                                                                                                                       
R191       4.7k                                TopLayer    RES_C_1005x30_L                        62.9090      46.2280      0        RES                                                                                                                                       
R188       100R                                BottomLayer RES_C_1005x30_L                        45.2120      8.2550       180      RES                                                                                                                                       
R187       10k                                 BottomLayer RES_C_1005x30_L                        26.2890      45.7198      270      RES                                                                                                                                       
R186       60R                                 TopLayer    RES_C_1005x30_L                        24.5690      45.6947      0        RES                                                                                                                                       
R185       22R                                 BottomLayer RES_C_1005x30_L                        23.7490      45.7202      90       RES                                                                                                                                       
R184       60R                                 TopLayer    RES_C_1005x30_L                        26.7331      45.6947      0        RES                                                                                                                                       
R181       10k                                 BottomLayer RES_C_1005x30_L                        20.0660      22.7328      270      RES                                                                                                                                       
R180       60R                                 TopLayer    RES_C_1005x30_L                        18.3460      22.7077      0        RES                                                                                                                                       
R179       22R                                 BottomLayer RES_C_1005x30_L                        17.5260      22.7332      90       RES                                                                                                                                       
R178       60R                                 TopLayer    RES_C_1005x30_L                        20.5101      22.7077      0        RES                                                                                                                                       
R175       100R                                BottomLayer RES_C_1005x30_L                        66.5635      80.2640      0        RES                                                                                                                                       
R174       100R                                BottomLayer RES_C_1005x30_L                        59.0661      80.2640      0        RES                                                                                                                                       
R173       100R                                BottomLayer RES_C_1005x30_L                        63.5490      80.2640      0        RES                                                                                                                                       
R172       100R                                BottomLayer RES_C_1005x30_L                        56.0173      80.2640      0        RES                                                                                                                                       
R171       16.5k                               TopLayer    RES_C_1005x30_L                        43.1110      65.9130      180      RES                                                                                                                                       
R170       16.5k                               TopLayer    RES_C_1005x30_L                        43.1110      64.9580      180      RES                                                                                                                                       
R169       22R                                 TopLayer    RES_C_1005x30_L                        50.0380      64.9630      0        RES                                                                                                                                       
R168       22R                                 TopLayer    RES_C_1005x30_L                        50.0380      65.9130      0        RES                                                                                                                                       
R167       22R                                 TopLayer    RES_C_1005x30_L                        50.0380      66.8630      0        RES                                                                                                                                       
R166       4.7k                                BottomLayer RES_C_1005x30_L                        49.6183      63.3787      180      RES                                                                                                                                       
R165       4.7k                                BottomLayer RES_C_1005x30_L                        43.3070      61.3410      0        RES                                                                                                                                       
R164       4.7k                                BottomLayer RES_C_1005x30_L                        49.6570      61.3410      180      RES                                                                                                                                       
R160       10k                                 BottomLayer RES_C_1005x30_L                        45.0850      80.2640      270      RES                                                                                                                                       
R159       10k                                 BottomLayer RES_C_1005x30_L                        43.8785      80.2640      270      RES                                                                                                                                       
R157       4.7k                                TopLayer    RES_C_1005x30_L                        24.5872      42.3164      90       RES                                                                                                                                       
R149       10k                                 TopLayer    RES_C_1005x30_L                        30.8923      66.5181      0        RES                                                                                                                                       
R148       10k                                 TopLayer    RES_C_1005x30_L                        33.8306      66.5640      180      RES                                                                                                                                       
R147       10k                                 TopLayer    RES_C_1005x30_L                        33.8311      65.5640      180      RES                                                                                                                                       
R146       10k                                 TopLayer    RES_C_1005x30_L                        32.9308      68.5390      180      RES                                                                                                                                       
R145       10k                                 TopLayer    RES_C_1005x30_L                        28.9436      68.5640      0        RES                                                                                                                                       
R144       10k                                 TopLayer    RES_C_1005x30_L                        32.9374      69.5482      180      RES                                                                                                                                       
R143       10k                                 TopLayer    RES_C_1005x30_L                        28.9436      69.5640      0        RES                                                                                                                                       
R142       10k                                 TopLayer    RES_C_1005x30_L                        32.3566      21.7700      0        RES                                                                                                                                       
R141       10k                                 TopLayer    RES_C_1005x30_L                        35.8626      22.2730      180      RES                                                                                                                                       
R140       10k                                 TopLayer    RES_C_1005x30_L                        35.8631      21.2730      180      RES                                                                                                                                       
R139       10k                                 TopLayer    RES_C_1005x30_L                        31.3690      17.0180      180      RES                                                                                                                                       
R138       10k                                 TopLayer    RES_C_1005x30_L                        34.4170      17.0180      0        RES                                                                                                                                       
R137       10k                                 TopLayer    RES_C_1005x30_L                        30.9190      20.7730      180      RES                                                                                                                                       
R136       10k                                 TopLayer    RES_C_1005x30_L                        32.9435      18.3230      90       RES                                                                                                                                       
R135       10k                                 TopLayer    RES_C_1005x30_L                        34.9628      24.2480      180      RES                                                                                                                                       
R134       10k                                 TopLayer    RES_C_1005x30_L                        30.9756      24.2730      0        RES                                                                                                                                       
R133       10k                                 TopLayer    RES_C_1005x30_L                        34.9694      25.2572      180      RES                                                                                                                                       
R132       10k                                 TopLayer    RES_C_1005x30_L                        30.9756      25.2730      0        RES                                                                                                                                       
R131       240R                                TopLayer    RES_C_0603X30                          62.0183      27.2828      180      RES                                                                                                                                       
R130       1k                                  BottomLayer RES_C_0603X30                          51.0517      31.8947      0        RES                                                                                                                                       
R129       1k                                  BottomLayer RES_C_0603X30                          51.0517      33.1537      180      RES                                                                                                                                       
R128       240R                                TopLayer    RES_C_0603X30                          48.2040      35.6932      90       RES                                                                                                                                       
R127       100k                                BottomLayer RES_C_0603X30                          53.0024      33.2851      180      RES                                                                                                                                       
R126       22R                                 BottomLayer RES_C_0603X30                          48.3870      54.1020      90       RES                                                                                                                                       
R125       22R                                 TopLayer    RES_C_0603X30                          42.6720      54.1020      90       RES                                                                                                                                       
R124       10k                                 TopLayer    RES_C_1005x30_L                        60.0075      66.4213      90       RES                                                                                                                                       
R123       22R                                 BottomLayer RES_C_0603X30                          38.6080      32.3850      270      RES                                                                                                                                       
R122       DNP/10k                             TopLayer    RES_C_1005x30_L                        61.2140      66.4210      270      RES                                                                                                                                       
R121       22R                                 BottomLayer RES_C_0603X30                          39.8780      32.3850      270      RES                                                                                                                                       
R113       22R                                 BottomLayer RES_C_0603X30                          33.0200      32.3850      270      RES                                                                                                                                       
R112       22R                                 TopLayer    RES_C_0603X30                          39.1160      54.1020      90       RES                                                                                                                                       
R111       22R                                 BottomLayer RES_C_0603X30                          33.6550      32.3850      270      RES                                                                                                                                       
R110       22R                                 TopLayer    RES_C_0603X30                          35.9410      54.1020      90       RES                                                                                                                                       
R108       22R                                 TopLayer    RES_C_0603X30                          36.5760      54.1020      90       RES                                                                                                                                       
R107       22R                                 TopLayer    RES_C_0603X30                          37.2110      54.1020      90       RES                                                                                                                                       
R106       22R                                 TopLayer    RES_C_0603X30                          37.8460      54.1020      90       RES                                                                                                                                       
R105       22R                                 TopLayer    RES_C_0603X30                          52.5780      46.3550      0        RES                                                                                                                                       
R104       22R                                 TopLayer    RES_C_0603X30                          52.5780      49.9110      0        RES                                                                                                                                       
R103       22R                                 TopLayer    RES_C_0603X30                          52.5780      45.7200      0        RES                                                                                                                                       
R102       22R                                 TopLayer    RES_C_0603X30                          52.5780      49.2760      0        RES                                                                                                                                       
R101       22R                                 TopLayer    RES_C_0603X30                          52.5780      46.9900      0        RES                                                                                                                                       
R100       22R                                 TopLayer    RES_C_0603X30                          42.0370      54.1020      90       RES                                                                                                                                       
R99        22R                                 TopLayer    RES_C_0603X30                          35.3060      54.1020      90       RES                                                                                                                                       
R98        22R                                 TopLayer    RES_C_0603X30                          31.4960      47.1170      180      RES                                                                                                                                       
R97        22R                                 BottomLayer RES_C_0603X30                          39.7510      54.1020      90       RES                                                                                                                                       
R96        22R                                 TopLayer    RES_C_0603X30                          46.4820      54.1020      90       RES                                                                                                                                       
R95        22R                                 BottomLayer RES_C_0603X30                          31.4960      48.0060      180      RES                                                                                                                                       
R93        22R                                 TopLayer    RES_C_0603X30                          31.4960      48.3870      180      RES                                                                                                                                       
R91        22R                                 TopLayer    RES_C_0603X30                          31.4960      49.0220      180      RES                                                                                                                                       
R90        22R                                 BottomLayer RES_C_0603X30                          52.5780      45.0850      0        RES                                                                                                                                       
R89        22R                                 BottomLayer RES_C_0603X30                          40.3860      54.1020      90       RES                                                                                                                                       
R88        22R                                 BottomLayer RES_C_0603X30                          52.5780      48.6410      0        RES                                                                                                                                       
R87        22R                                 BottomLayer RES_C_0603X30                          31.4960      45.4660      180      RES                                                                                                                                       
R86        22R                                 TopLayer    RES_C_0603X30                          39.7510      54.1105      90       RES                                                                                                                                       
R85        22R                                 TopLayer    RES_C_0603X30                          40.3860      54.1020      90       RES                                                                                                                                       
R84        DNP/22R                             BottomLayer RES_C_0603X30                          31.4960      51.5620      180      RES                                                                                                                                       
R83        DNP/22R                             BottomLayer RES_C_0603X30                          41.0210      54.1020      90       RES                                                                                                                                       
R82        22R                                 TopLayer    RES_C_0603X30                          47.7520      54.1020      90       RES                                                                                                                                       
R81        22R                                 BottomLayer RES_C_0603X30                          31.4960      52.8320      180      RES                                                                                                                                       
R80        22R                                 TopLayer    RES_C_0603X30                          47.1170      54.1020      90       RES                                                                                                                                       
R79        22R                                 TopLayer    RES_C_0603X30                          41.0210      54.1020      90       RES                                                                                                                                       
R78        22R                                 TopLayer    RES_C_0603X30                          45.8030      54.0885      90       RES                                                                                                                                       
R76        22R                                 TopLayer    RES_C_0603X30                          38.4810      54.1020      90       RES                                                                                                                                       
R74        22R                                 BottomLayer RES_C_0603X30                          31.4960      46.7360      180      RES                                                                                                                                       
R73        22R                                 BottomLayer RES_C_0603X30                          31.4960      44.1960      180      RES                                                                                                                                       
R72        22R                                 TopLayer    RES_C_0603X30                          31.4960      47.7520      180      RES                                                                                                                                       
R71        22R                                 BottomLayer RES_C_0603X30                          39.1160      54.1105      90       RES                                                                                                                                       
R70        22R                                 BottomLayer RES_C_0603X30                          36.0927      54.1001      90       RES                                                                                                                                       
R69        22R                                 BottomLayer RES_C_0603X30                          31.4960      44.8310      180      RES                                                                                                                                       
R68        22R                                 BottomLayer RES_C_0603X30                          37.8930      54.1020      90       RES                                                                                                                                       
R67        22R                                 BottomLayer RES_C_0603X30                          31.4960      50.9270      180      RES                                                                                                                                       
R66        22R                                 BottomLayer RES_C_0603X30                          35.4737      54.1055      90       RES                                                                                                                                       
R65        22R                                 BottomLayer RES_C_0603X30                          42.4180      32.3850      270      RES                                                                                                                                       
R64        22R                                 BottomLayer RES_C_0603X30                          37.2930      54.1020      90       RES                                                                                                                                       
R63        22R                                 TopLayer    RES_C_0603X30                          42.4180      32.3765      270      RES                                                                                                                                       
R62        22R                                 BottomLayer RES_C_0603X30                          36.7030      54.1020      90       RES                                                                                                                                       
R61        22R                                 TopLayer    RES_C_0603X30                          41.7830      32.3765      270      RES                                                                                                                                       
R60        22R                                 BottomLayer RES_C_0603X30                          34.7980      54.1020      90       RES                                                                                                                                       
R59        22R                                 TopLayer    RES_C_0603X30                          37.3380      32.3850      270      RES                                                                                                                                       
R58        22R                                 TopLayer    RES_C_0603X30                          38.6080      32.3850      270      RES                                                                                                                                       
R57        4.7k                                BottomLayer RES_C_0603X30                          39.7510      55.2450      270      RES                                                                                                                                       
R56        22R                                 BottomLayer RES_C_0603X30                          43.0530      32.3850      270      RES                                                                                                                                       
R55        22R                                 TopLayer    RES_C_0603X30                          37.9730      32.3850      270      RES                                                                                                                                       
R54        4.7k                                BottomLayer RES_C_0603X30                          31.4960      48.6410      180      RES                                                                                                                                       
R50        22R                                 BottomLayer RES_C_0603X30                          41.1480      32.3850      270      RES                                                                                                                                       
